1638427219928,0.0,0.0,0.0
1638427219933,-3.071,6.792,4.721
1638427219933,-3.071,6.792,4.721
1638427219938,-3.258,6.598,4.743
1638427219938,-3.258,6.598,4.743
1638427219940,-3.258,6.598,4.743
1638427219943,-3.308,6.411,4.908
1638427219943,-3.308,6.411,4.908
1638427219949,-3.301,6.217,5.317
1638427219949,-3.301,6.217,5.317
1638427219954,-3.229,5.995,5.77
1638427219954,-3.229,5.995,5.77
1638427219958,-3.136,5.837,6.165
1638427219958,-3.136,5.837,6.165
1638427219960,-3.136,5.837,6.165
1638427219963,-3.007,5.736,6.524
1638427219963,-3.007,5.736,6.524
1638427219968,-2.827,5.693,6.725
1638427219969,-2.827,5.693,6.725
1638427219974,-2.597,5.672,6.883
1638427219973,-2.597,5.672,6.883
1638427219979,-2.403,5.643,6.991
1638427219979,-2.403,5.643,6.991
1638427219980,-2.403,5.643,6.991
1638427219983,-2.217,5.6,7.027
1638427219984,-2.217,5.6,7.027
1638427219988,-2.023,5.557,7.055
1638427219988,-2.023,5.557,7.055
1638427219993,-1.85,5.514,7.077
1638427219993,-1.85,5.514,7.077
1638427219998,-1.692,5.47,7.127
1638427219998,-1.692,5.47,7.127
1638427220000,-1.692,5.47,7.127
1638427220003,-1.549,5.442,7.271
1638427220004,-1.549,5.442,7.271
1638427220009,-1.391,5.42,7.494
1638427220008,-1.391,5.42,7.494
1638427220013,-1.312,5.37,7.767
1638427220014,-1.312,5.37,7.767
1638427220018,-1.247,5.327,8.025
1638427220018,-1.247,5.327,8.025
1638427220020,-1.247,5.327,8.025
1638427220023,-1.225,5.291,8.284
1638427220024,-1.225,5.291,8.284
1638427220028,-1.283,5.269,8.564
1638427220028,-1.283,5.269,8.564
1638427220033,-1.362,5.205,8.657
1638427220033,-1.362,5.205,8.657
1638427220038,-1.448,5.068,8.585
1638427220039,-1.448,5.068,8.585
1638427220040,-1.448,5.068,8.585
1638427220044,-1.549,4.874,8.42
1638427220043,-1.549,4.874,8.42
1638427220048,-1.692,4.688,8.305
1638427220048,-1.692,4.688,8.305
1638427220053,-1.879,4.58,8.348
1638427220053,-1.879,4.58,8.348
1638427220059,-2.087,4.551,8.549
1638427220058,-2.087,4.551,8.549
1638427220060,-2.087,4.551,8.549
1638427220063,-2.281,4.537,8.887
1638427220064,-2.281,4.537,8.887
